"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'R.rafael P.'","b'05-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Tr\xc3\xa8s bon accueil: chaleureusement accueillies par la serveuse. Cadre paisible. C\xc3\xb4t\xc3\xa9 plats, asez d\xc3\xa9\xc3\xa7ues par la qualit\xc3\xa9 des plats command\xc3\xa9s.  Nous avons l'habitude de manger dans le secteur du 13 \xc3\xa8me (Olympiades/avenue de choisy-d'Ivry). Les saveurs y sont diff\xc3\xa9rentes.""","b'7,5'","b'Rafaela E.'","b'05-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""c'\xc3\xa9tait top ! on ne va pas h\xc3\xa9siter \xc3\xa0 revenir""","b'10'","b'William D.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8'","b'Nurettin E.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Tr\xc3\xa8s bien accueillis. Cadre agr\xc3\xa9able. Avec la remise, un d\xc3\xa9jeuner aux doux parfums \xc3\xa0 un tr\xc3\xa8s bon prix. Bonne adresse.'","b'10'","b'Victor D.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Personnel accueillant et souriant. Les produits sont frais et de qualit\xc3\xa9 mais les prix sont moyens sans remise. Avec une remise de -50 % c'est top !""","b'9,5'","b'Rapha\xc3\xabl R.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Excellente fra\xc3\xaecheur des ingr\xc3\xa9dients \nAccueil chaleureux et attentif\nSeule la salle est un peu \xc3\xa9troite et l\xe2\x80\x99autre partie de salle est en ss sol sans fen\xc3\xaatre.'","b'9'","b'Anne Marie S.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'6,5'","b'Jean G.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Donna Lyn U.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'7'","b'Andrea A.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Nous avons pass\xc3\xa9 un moment tr\xc3\xa8s agr\xc3\xa9able dans ce restaurant japonais. Le service \xc3\xa9tait tr\xc3\xa8s chaleureux et la nourriture au top ! Vivement recommand\xc3\xa9'","b'10'","b'Aliz\xc3\xa9e A.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Super, simple rapide et efficace. Bien avec la reduction fourchette de 50%, sinon un peu cher je trouve.'","b'8'","b'Jules Q.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Sophie D.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""L'accent personnel est tres accueillant et la nourriture est tres bonne, le poisson tres frais. Il y a aussi un menu pour les v\xc3\xa9g\xc3\xa9tariens ce qui est tres appr\xc3\xa9ciable. Tres bonne d\xc3\xa9couverte je recommande""","b'9,5'","b'Coraline  C.'","b'04-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Petit restaurant se trouvant en face de bars anim\xc3\xa9s. Neanmoins insonorisation impeccable. Salle climatis\xc3\xa9e. Service excellent: Rapide et \xc3\xa0 votre service. Plats corrects et genereux. Plats \xc3\xa0 la carte limit\xc3\xa9s mais les essentiels sont l\xc3\xa0.'","b'8'","b'Caroline T.'","b'03-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'C\xe2\x80\x99est la deuxi\xc3\xa8me fois que je m\xe2\x80\x99y rends et je suis encore une fois conquise. Les plats sont excellents et l\xe2\x80\x99accueil est au top ! Je recommande les yeux ferm\xc3\xa9s !'","b'10'","b'Agnes  S.'","b'03-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Liyanage N.'","b'03-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9'","b'Lancelot B.'","b'03-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Belle d\xc3\xa9couverte. Un accueil tr\xc3\xa8s agr\xc3\xa9able, service rapide. On y mange tr\xc3\xa8s bien on vous le recommande. ????????????'","b'9,5'","b'Claire F.'","b'03-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Mai-Vi  V.'","b'03-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Merci pour l accueil. Plats savoureux et g\xc3\xa9n\xc3\xa9reux'","b'10'","b'Louise P.'","b'03-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Toujours aussi bon! Avec un acceuil sympathique :) merci au chef qui se rappelle de nos go\xc3\xbbts et n'h\xc3\xa9site pas \xc3\xa0 les prendre en compte. \nMention sp\xc3\xa9ciale aux brochettes de poulet marin\xc3\xa9 et aux crevettes ebi fry!""","b'9'","b'Samira A.'","b'03-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Alexis D.'","b'03-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Jos\xc3\xa9 Manuel A.'","b'03-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8'","b'Mayenni A.'","b'03-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Mariama C.'","b'02-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Excellent rapport qualit\xc3\xa9 prix. Sashimi et divers rolls de qualit\xc3\xa9. Service rapide et souriant, avec de belles attentions. Dommage que les gyozas (et leur cuisson) n'\xc3\xa9taient pas vraiment \xc3\xa0 la hauteur du reste.""","b'8,5'","b'Frederic T.'","b'02-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8,5'","b'Liana M.'","b'02-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8,5'","b'Anne-Ga\xc3\xablle J.'","b'02-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Haythem K.'","b'01-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9'","b'Sarah Z.'","b'01-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Lou C.'","b'01-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Very good and attentive service. Food freshly made and moderate price. Overall highly recommendable!'","b'8,5'","b'Alicja D.'","b'01-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8'","b'Florent B.'","b'01-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Lyna M.'","b'01-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Une exp\xc3\xa9rience tr\xc3\xa8s agr\xc3\xa9able ! L' \xc3\xa9tablissement est simple en apparence, mais l'accueil tr\xc3\xa8s aimable et le service rapide. La fraicheur, la vari\xc3\xa9t\xc3\xa9 et la qualit\xc3\xa9 des plats pr\xc3\xa9sent\xc3\xa9s sont au rendez-vous.  La carte pr\xc3\xa9sente une s\xc3\xa9lection relativement limit\xc3\xa9e. En revanche, les menus sont tr\xc3\xa8s complets et les prix raisonnables. Je le recommande vivement !""","b'9,5'","b'Christophe S.'","b'01-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8'","b'Melanie C.'","b'01-08-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Nous avons \xc3\xa9t\xc3\xa9 tr\xc3\xa8s bien rien re\xc3\xa7us et nous nous sommes r\xc3\xa9gal\xc3\xa9s, le choix se fait uniquement \xc3\xa0 la carte avec une r\xc3\xa9duction mais nous y avons trouv\xc3\xa9s notre bonheur !'","b'9,5'","b'Justine L.'","b'31-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8'","b'Valerie S.'","b'31-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Restaurant accueillant, faire attention aux offres \xc3\xa0 la carte qui ne concernent pas la majorit\xc3\xa9 des California rolls, pok\xc3\xa9bowl et brochettes. Car c\xe2\x80\x99\xc3\xa9tait la raison pourquoi on \xc3\xa9taient venues.'","b'7'","b'Ha-Yeon K.'","b'31-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8'","b'Shay C.'","b'30-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Tr\xc3\xa8s bon, nous conseillons les tempuras de l\xc3\xa9gumes! \xc3\x87a vaut vraiment le coup avec la r\xc3\xa9duction -50% lafourchette, on en a eu pour 20\xe2\x82\xac pour deux en mangeant de nombreuses entr\xc3\xa9es, sashimis (bien \xc3\xa9pais), makis et un futomaki!'","b'8,5'","b'Ruben O.'","b'30-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Les meilleur sushis de Paris! Ils sont frais, les produits sont de qualit\xc3\xa9 et les assiettes g\xc3\xa9n\xc3\xa9reuses! Les g\xc3\xa9rants sont adorables, je recommande!'","b'10'","b'Emy B.'","b'30-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Since we arrived it seemed they were just waiting for us. The food was amazing and everything was very clean. The staff was really kind and joyful.'","b'10'","b'Miguel M.'","b'30-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9'","b'Aur\xc3\xa9lien A.'","b'29-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Petit restaurant japonais tr\xc3\xa8s accueillant, les plats sont bons, il manquait juste un peu de fraicheur (de froid) mais de qualit\xc3\xa9. Petite d\xc3\xa9couverte d'un plat offert, \xc3\xa7a fait plaisir. J'y retournerai volontiers.\nMarie""","b'8'","b'Henry M.'","b'29-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Tr\xc3\xa8s bon les sushi !!!'","b'10'","b'Ting N.'","b'29-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Christine M.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Buon sushi in locale carino ed accogliente, lo chef \xc3\xa8 carino e simpatico e la cameriera \xc3\xa8 stata all\xe2\x80\x99altezza. Niente di eccezionale ma per il prezzo basso, rispetto ai prezzi Parigini, ci sta.'","b'8,5'","b'Gabriele P.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Daniel O.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Restau \xc3\xa0 taille humaine et de grande qualit\xc3\xa9.\nUne salle sur rue plus une petite en sous-sol \xc3\xa0 la d\xc3\xa9co minimaliste mais sympa.\nProduits de grande qualit\xc3\xa9. Poissons de la premi\xc3\xa8re qualit\xc3\xa9 et portions g\xc3\xa9n\xc3\xa9reuses.\nAccueil et service impeccable.\nLe serveur, tr\xc3\xa8s agr\xc3\xa9able, parle Fran\xc3\xa7ais, Japonais, Anglais et m\xc3\xaame Espagnol.\nUne adresse \xc3\xa0 d\xc3\xa9couvrir et retenir.'","b'9,5'","b'Francis A.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Aur\xc3\xa9lie D.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Camille B.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Palma E.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Celestino D.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'6,5'","b'Barbara F.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""tr\xc3\xa8s bon restaurant avec des produits de qualit\xc3\xa9 \nentre autre le saumon sashimi et la salade d\xc3\xa9licieuse\nle patron tr\xc3\xa8s sympa est efficace, ainsi que le personnel\nj'y retournerai""","b'10'","b'Etienne P.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'6'","b'Lucas R.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Yolanda C.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Accueil tr\xc3\xa8s cordial, service rapide et pr\xc3\xa9venant, les sushis sont d\xc3\xa9licieux ! Une tr\xc3\xa8s bonne adresse, dans une jolie petite rue calme. Je les recommande.'","b'9,5'","b'Anne R.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Tr\xc3\xa8s bonne cuisine. Dommage que la r\xc3\xa9duction ne s\xe2\x80\x99applique pas sur tous les produits (california rolls et makis notamment)'","b'8'","b'Jean-Baptiste B.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Un tr\xc3\xa8s bon petit restaurant, je me suis r\xc3\xa9gal\xc3\xa9, tout est tr\xc3\xa8s bon et tr\xc3\xa8s frais. L'accueil et le service sont tr\xc3\xa8s aimables. Je reviendrai.""","b'9,5'","b'Laurent D.'","b'28-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'5,5'","b'Ahmed B.'","b'27-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8,5'","b'Philippe R.'","b'27-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Francesca Romana L.'","b'26-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8'","b'Soukaina Z.'","b'26-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Olga B.'","b'26-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Excellente exp\xc3\xa9rience dans ce restaurant id\xc3\xa9alement situ\xc3\xa9. Le chef nous a fait go\xc3\xbbter des hawaiian rolls - un d\xc3\xa9lice ! Tous les plats sont frais. Recettes tradionnelles ou originales, il y en a pour tous les go\xc3\xbbts.'","b'10'","b'Marianne F.'","b'26-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Christophe P.'","b'26-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""C'est correct.""","b'6'","b'Alexandre P.'","b'25-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Un restaurant calme et accueillant. Je trouve cependant dommage que l'offre \xc3\xa0 carte soit aussi r\xc3\xa9duite.""","b'8'","b'Amelie  F.'","b'25-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Mehdi B.'","b'24-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'6'","b'Daniel A.'","b'24-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8'","b'Chems B.'","b'24-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Marion D.'","b'24-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Nous avons choisi des plats simples compris dans la formule. Nous nous sommes r\xc3\xa9gal\xc3\xa9es, et l'accueil \xc3\xa9tait parfait comme toujours ! Tr\xc3\xa8s bon restaurant \xc3\xa0 un prix d\xc3\xa9fiant toute concurrence.""","b'10'","b'Marianne F.'","b'24-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'6'","b'Nasrine B.'","b'24-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Eli Y.'","b'24-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'7,5'","b'Myriam L.'","b'24-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Service rapide et courtois. Tr\xc3\xa8s bons makis california et les yakitori au poulet sont tr\xc3\xa8s bien faits ! Prix un tout petit peu au dessus de la moyenne mais avec la r\xc3\xa9duction Lafourchette c'est parfait !""","b'10'","b'Samya B.'","b'24-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'7,5'","b'Jonathan K.'","b'23-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Suzy C.'","b'23-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8,5'","b'Arnaud  P.'","b'23-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'7,5'","b'SYLVIE J.'","b'23-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Bon resto, accueil sympathique et souriant du personnel, service rapide. \nDommage que les nems soient tr\xc3\xa8s certainement des surgel\xc3\xa9s... J'ai \xc3\xa9t\xc3\xa9 un peu d\xc3\xa9\xc3\xa7u. Sinon les sashimis saumon sont tr\xc3\xa8s bons.""","b'8,5'","b'Caroline T.'","b'23-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Le choix sur la carte est tr\xc3\xa8s restreint car ce sont des petites pi\xc3\xa8ces alors on est incit\xc3\xa9 de prendre un plat au menu. J\xe2\x80\x99y reviendrai pas avec une r\xc3\xa9duction'","b'5'","b'Corinne G.'","b'23-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9'","b'Fanny M.'","b'22-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'8,5'","b'Jean L.'","b'22-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Tr\xc3\xa8s bien re\xc3\xa7us, nous avons appr\xc3\xa9ci\xc3\xa9 notre d\xc3\xaener. Service souriant et rapide. Bonne adresse.'","b'10'","b'Victor D.'","b'22-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'Deuxi\xc3\xa8me passage dans ce restaurant . Le service est parfait tr\xc3\xa8s professionnel. Les plats sont tr\xc3\xa8s bon et le cadre sympathique . J\xe2\x80\x99y retournerai tr\xc3\xa8s certainement.'","b'8,5'","b'Jenous B.'","b'22-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'St\xc3\xa9phane H.'","b'22-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'9,5'","b'Aleksandra M.'","b'21-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'I ended up coming in last minute because I was running late. I didn\xe2\x80\x99t know they were about to close. They were still gracious enough to host me and treated me with kindness. Food was great! Will be back for another visit!'","b'10'","b'Lindsey  G.'","b'21-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b""Toutes les sp\xc3\xa9cialit\xc3\xa9s de l'endroit sont propos\xc3\xa9es sous forme de menu et n'entre donc pas dans l offre la fourchette. R\xc3\xa9sultat si l'on veut profiter de l'offre promotionnelle, un choix tr\xc3\xa8s limit\xc3\xa9 et plut\xc3\xb4t commun. Accueil agr\xc3\xa9able.""","b'5,5'","b'Steeve L.'","b'21-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'10'","b'Valentin L.'","b'21-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'R\xc3\xa9duction hors menu par contre \xc3\xa0 la carte tr\xc3\xa8s restreint avec peu d\xe2\x80\x99options. Les pokes sont consid\xc3\xa9r\xc3\xa9s comme des menus (\xc3\xa0 l\xe2\x80\x99exception du v\xc3\xa9g\xc3\xa9tarien). En terme de qualit\xc3\xa9, les sashimis \xc3\xa9taient coup\xc3\xa9s tr\xc3\xa8s petit et ils \xc3\xa9taient tr\xc3\xa8s tr\xc3\xa8s froides (sorties du cong\xc3\xa9lateur)'","b'4'","b'Ricardo N.'","b'21-07-2019'"
"yelp","b'Japohawai'","b'8 Rue Princesse  75006  Paris  France'","b'No review.'","b'7,5'","b'Axel T.'","b'20-07-2019'"
